ID,Photo,Title,Brand,Price,URL,Item_Date,Colors,Materials,Styles,Categories
5313400109,https://images1.vinted.net/t/02_005ee_UNpKW4KcnevtpYrtfL2TRnQo/f800/1730485395.jpeg?s=564e2b7af1af21265a2293f3976193b88d2c3005,Grün braune Handtasche,Suri Frey,5.0,https://www.vinted.de/items/5313400109-grun-braune-handtasche,2024-05-19,,,,
5313400245,https://images1.vinted.net/t/04_01012_24gR7TtCCjvuu6mZHtetQsKt/f800/1730485397.jpeg?s=0cde9b82922d05c1eb51eb49d0c1a3c508aaefe1,Rollkragen Pulli neu,Cartoon,20.0,https://www.vinted.de/items/5313400245-rollkragen-pulli-neu,2024-05-19,,,,
5313400093,https://images1.vinted.net/t/02_00d76_1d7fbG3bpKguPTyTJGiWRyBU/f800/1730485395.jpeg?s=96bc6a181ec104c106e966cd3aed66c13d2d7cf5,Rotes Kleid,s.Oliver,25.0,https://www.vinted.de/items/5313400093-rotes-kleid,2024-05-19,,,,
5313400006,https://images1.vinted.net/t/04_0256d_FpYrpGpuLZ6FkFjP2FTdWYkc/f800/1730485394.jpeg?s=875aabc187ba3876a9951ebc3b7f58a9cdc71bbb,Reifrock Ivory H9-190,Bianco Evento,50.0,https://www.vinted.de/items/5313400006-reifrock-ivory-h9-190,2024-05-19,,,,
5313399727,https://images1.vinted.net/t/03_00736_JuTFFKdDVofrb7J8tPydvfvL/f800/1730485391.jpeg?s=150ffc58d3617b34089507654f2d3bfbfb6429f2,Beige Mehrtaschenjacke,H&M,7.0,https://www.vinted.de/items/5313399727-beige-mehrtaschenjacke,2024-05-19,Beige,Cotton,Casual Utility,Outerwear
5313399995,https://images1.vinted.net/t/04_006be_bBtbFfVRvBT7QUXGM1Te7ARt/f800/1730485394.jpeg?s=16a4c935753f6aea75c1d896749e1a62b45f0857,Schneeanzug,Topomini,15.0,https://www.vinted.de/items/5313399995-schneeanzug,2024-05-19,,,,
5313399920,https://images1.vinted.net/t/04_02539_Tdmn7J1iHszeeGgoog2tob92/f800/1730485393.jpeg?s=97f7d5bffc5c66c0df556a869bdb1c7cb5eb9883,Traumbärchen Mobile,Fisher Price,20.0,https://www.vinted.de/items/5313399920-traumbarchen-mobile,2024-05-19,,,,
5313398649,https://images1.vinted.net/t/02_005f8_H4vRpz38B7LJ3GQeTTR8T2qk/f800/1730485377.jpeg?s=fe2cc970590f412a3b2a5bde1080326ba42582e0,Bodycon Kleid mit Raffung,H&M,5.0,https://www.vinted.de/items/5313398649-bodycon-kleid-mit-raffung,2024-05-19,Black,Cotton Jersey,Bodycon Casual Night Out,Dresses
5313399930,https://images1.vinted.net/t/04_0198a_DGefB7b5YpXRvTiDHrHuPwsj/f800/1730485393.jpeg?s=742b42d5d85bf66b3fa7f9b93fbc2dff0a6153eb,Süße Regenhose,Topolino,3.0,https://www.vinted.de/items/5313399930-susse-regenhose,2024-05-19,,,,
5313399982,https://images1.vinted.net/t/04_00bcd_xr7HsjvgVgQRpLZVaDFVk82C/f800/1730485394.jpeg?s=4cd18f80eb5da555dda0bbdd09497a6136ef5845,Brauner Rock,ONLY,5.0,https://www.vinted.de/items/5313399982-brauner-rock,2024-05-19,Brown,Suede,Casual,Bottoms
5313399789,https://images1.vinted.net/t/04_0126b_eiS9H6LPp5gQyAnCYzEVsKMS/f800/1730485392.jpeg?s=50a5542b16f440fd05161d98981b2c32c33d4ae7,Fifa 2007 PS 2,,4.0,https://www.vinted.de/items/5313399789-fifa-2007-ps-2,2024-05-19,,,,
5313399573,https://images1.vinted.net/t/02_0174f_CaqW7uuhG7k1xcVwpz3hLoXE/f800/1730485389.jpeg?s=256cde3984ef3972be5ac4371215db2e257c6fee,40% Wolle Strickpullover von Alba Moda Gr 36,ALBA MODA,25.0,https://www.vinted.de/items/5313399573-40-wolle-strickpullover-von-alba-moda-gr-36,2024-05-19,,,,
5313399679,https://images1.vinted.net/t/02_01ba4_fVzrapGNhBanoy1npzatFQwr/f800/1730485390.jpeg?s=64f0026265e2658a9724805fc0d8d34ae2115257,Schlafbarbie aus den 90er,Barbie,6.0,https://www.vinted.de/items/5313399679-schlafbarbie-aus-den-90er,2024-05-19,,,,
5313399786,https://images1.vinted.net/t/04_00134_6ZK8gNB8XYYmTLg3pEPpE8Fm/f800/1730485392.jpeg?s=d7e493cca36cb091ba09791c37872958c0a20b6e,"Playmobil 1.2.3 70181 PKW mit Pferdeanhänger, Anhänger zum Öffnen",Playmobil 1.2.3,10.0,https://www.vinted.de/items/5313399786-playmobil-123-70181-pkw-mit-pferdeanhanger-anhanger-zum-offnen,2024-05-19,,,,
5313399724,https://images1.vinted.net/t/03_0045d_dQfeuQ2u5d9ZnYWM3GK46YwS/f800/1730485391.jpeg?s=cbf1377dbc56a82a635ca30b8e869eda81ae47ad,Midi Kleid Stretch,Zara,9.0,https://www.vinted.de/items/5313399724-midi-kleid-stretch,2024-05-19,Burgundy Maroon,Knit Stretch,Casual Minimalist,Dresses
5313399715,https://images1.vinted.net/t/04_0085f_rvy3cxfZ9Qq5aS3ZPVXNYyDu/f800/1730485391.jpeg?s=ca64ffe63177a6d8009a0626a6d3a97a71dc1438,Zara Puffer Leder Jacke,Zara,16.0,https://www.vinted.de/items/5313399715-zara-puffer-leder-jacke,2024-05-19,Black,Leather Puffer,Casual Trendy,Outerwear
5313399695,https://images1.vinted.net/t/02_0010b_n11Yg8NZPtNzdFP3JChmXfim/f800/1730485391.jpeg?s=d0520f4c797f21b8edf90ed45e241ecc89c4da41,Lederweste,Shein,6.0,https://www.vinted.de/items/5313399695-lederweste,2024-05-19,,,,
5313399763,https://images1.vinted.net/t/02_00bf7_G5b5eEoP8JhD51opxpiTrNFY/f800/1730485391.jpeg?s=ad1392531087d210d1cd9351f6e4fe44c26298ee,Buch 'Bea Backbord Piraten gesucht',,5.0,https://www.vinted.de/items/5313399763-buch-bea-backbord-piraten-gesucht,2024-05-19,,,,
5313399709,https://images1.vinted.net/t/01_003ce_XchB8UGzZgXRQEwtXbGEbhh7/f800/1730485391.jpeg?s=99c846b72bed964d59f07ff9cd60f30c759d8995,"Sport BH, Under Armour",Under Armour,6.0,https://www.vinted.de/items/5313399709-sport-bh-under-armour,2024-05-19,,,,
5313399754,https://images1.vinted.net/t/04_026f4_MvGuQ6GqK9TKHF6HEaYjzABu/f800/1730485391.jpeg?s=154f22806b85dfa278eb33fdf28676a52cea3b20,Fifty buch,,4.0,https://www.vinted.de/items/5313399754-fifty-buch,2024-05-19,,,,
5313399604,https://images1.vinted.net/t/03_00c7d_MFbgNS4bujsRQbtQ9dpdzfH2/f800/1730485389.jpeg?s=3dbe9f66a712e4e32e51fa2dcd77f13161966bfb,Warme Jogginghose 128,H&M,5.0,https://www.vinted.de/items/5313399604-warme-jogginghose-128,2024-05-19,Black,Cotton,Casual Sporty,Bottoms
5313399420,https://images1.vinted.net/t/04_01c6b_Fqmb5LA9EHYgEzrVhs99t9G7/f800/1730485388.jpeg?s=099a09c50b63bc2b06795bb43ba106ca4124382d,DVD: Was passiert wenns passiert ist,,1.5,https://www.vinted.de/items/5313399420-dvd-was-passiert-wenns-passiert-ist,2024-05-19,,,,
5305574444,https://images1.vinted.net/t/04_00c8e_rEMEojofsCoUfQs9YtffMc9o/f800/1730359236.jpeg?s=c5ad67ca7c57d6779a987e74971b125475df69c8,Strick Pulli pullover rundhals Crew neck geometrisch y2k 00s 70s core,Vintage Love,26.0,https://www.vinted.de/items/5305574444-strick-pulli-pullover-rundhals-crew-neck-geometrisch-y2k-00s-70s-core,2024-05-19,,,,
5313399380,https://images1.vinted.net/t/04_01ac3_3xQhg671G9BeUttUDNjg4dNn/f800/1730485387.jpeg?s=1298adefcecb2691280ff9ddcb927eb74b53376a,tamaris leder chelsea boots stiefeletten braun echtleder rotbraun bordeaux,Tamaris,15.0,https://www.vinted.de/items/5313399380-tamaris-leder-chelsea-boots-stiefeletten-braun-echtleder-rotbraun-bordeaux,2024-05-19,,,,
5313399485,https://images1.vinted.net/t/04_00fb2_yGHhHMCzDM7ZkT7WbAeiMKHf/f800/1730485388.jpeg?s=710bf5468ab46bb3168ac4ddc407821b9339a94d,Babytrage,Ergobaby,40.0,https://www.vinted.de/items/5313399485-babytrage,2024-05-19,,,,
5313399125,https://images1.vinted.net/t/04_01c08_JL4nTAHf5bCYVP1A8YxjTyih/f800/1730485384.jpeg?s=eea512e36c6cd0d87cd18dfd78696f3ec476fd6d,Bluse Jeans Optik 98 organic cotton Alana,Alana,2.8,https://www.vinted.de/items/5313399125-bluse-jeans-optik-98-organic-cotton-alana,2024-05-19,,,,
5313399702,https://images1.vinted.net/t/04_004fc_rCGBPnTEsS3n9SQueTQ19oXs/f800/1730485391.jpeg?s=0a08044c0a759215f044f39843d5ca1ae6af0d39,Musselin Set,Shein,7.0,https://www.vinted.de/items/5313399702-musselin-set,2024-05-19,,,,
5313399361,https://images1.vinted.net/t/02_00978_sPVs2zEoMhUtqk61umm6sSzt/f800/1730485387.jpeg?s=ab4be83bf5b4b473adc6f102dacdd60d06963066,lässiges plus size Kleid schwarz fließend,Shein,15.0,https://www.vinted.de/items/5313399361-lassiges-plus-size-kleid-schwarz-fliessend,2024-05-19,,,,
5313399544,https://images1.vinted.net/t/04_00c31_caQeJjn5vBe4LXYnKq7cNsAi/f800/1730485389.jpeg?s=f886c7958db420f77db09bfc4e13b89cced2e8c0,Highwaist Jeans,My bestiny,4.5,https://www.vinted.de/items/5313399544-highwaist-jeans,2024-05-19,,,,
5313399445,https://images1.vinted.net/t/04_017b8_tQYhuY6gqo74VP6BA7H7Dnjw/f800/1730485388.jpeg?s=7cc25cea25962930a1f65cab3ff4f14e62aca4fe,Heller Strickpullover mit bunten Details,Weekday,16.0,https://www.vinted.de/items/5313399445-heller-strickpullover-mit-bunten-details,2024-05-19,,,,
5313399385,https://images1.vinted.net/t/04_00389_z6ogaTxbqN7NuMkLzq9s48RJ/f800/1730485387.jpeg?s=ea6992cd81b92f8366ffa38b0b98e019d4d0b428,S-amßa og,adidas,22.9,https://www.vinted.de/items/5313399385-s-amssa-og,2024-05-19,White Black Gray,Leather,Casual Sporty,Shoes
5313399400,https://images1.vinted.net/t/02_0218a_WxwxjXJ6ArhLvWfEARe9m38b/f800/1730485387.jpeg?s=15df78e9a17828afeb18e84ad5cb3cd21791d93b,Leder Hose Nakd,NA-KD,5.0,https://www.vinted.de/items/5313399400-leder-hose-nakd,2024-05-19,,,,
5313399479,https://images1.vinted.net/t/04_01494_s69HQzNPhv7fcCTcykfVHMmu/f800/1730485388.jpeg?s=7904274126ef2ebb75ab8eba67ec7b841df0d12b,Pullover,Salty Dog,5.0,https://www.vinted.de/items/5313399479-pullover,2024-05-19,,,,
5313399362,https://images1.vinted.net/t/01_00c91_2LAkyVuoqNPBauqSBZxqLJJK/f800/1730485387.jpeg?s=b81a06d57188ffa0cf960af18e4ad60a57ad7636,Playmobil Tiki Bar Karibik Surfschule Einbaupool 6979 5579 5641,Playmobil,45.0,https://www.vinted.de/items/5313399362-playmobil-tiki-bar-karibik-surfschule-einbaupool-6979-5579-5641,2024-05-19,,,,
5313399197,https://images1.vinted.net/t/02_01c26_nfA3Wnux34NpRGrUhAyXrhXK/f800/1730485385.jpeg?s=ff685bb9f160b2862056994ce35e4e4b1b31a907,Jacke,Prénatal,6.0,https://www.vinted.de/items/5313399197-jacke,2024-05-19,,,,
5313399401,https://images1.vinted.net/t/04_01a41_i2kvbHABqaqAhj2c9RMKvro2/f800/1730485387.jpeg?s=cf67b0927e456aaf91bcc76a56ccdaeb35350f32,Lego Duplo Set Tiere,LEGO Duplo,10.0,https://www.vinted.de/items/5313399401-lego-duplo-set-tiere,2024-05-19,,,,
5313399254,https://images1.vinted.net/t/02_00b2f_P9PR2pyEZQ9gx5S8Bw31eZEz/f800/1730485386.jpeg?s=d81168a201fc4757453193325dbb71c664cd33f6,Adidas Stan Smith Sneaker,adidas,10.0,https://www.vinted.de/items/5313399254-adidas-stan-smith-sneaker,2024-05-19,White Green,Leather,Casual Classic,Shoes
5313399248,https://images1.vinted.net/t/03_020b8_jha4pcUNzcLme38FMNS4No1H/f800/1730485386.jpeg?s=b9235289e833ffff221a3b1e49c6db7be4673dfc,Schwarzes Kleid,Kleid,45.0,https://www.vinted.de/items/5313399248-schwarzes-kleid,2024-05-19,,,,
5313399447,https://images1.vinted.net/t/04_00d61_PN7MZno6f4x5V6kX4Ra6gmeR/f800/1730485388.jpeg?s=c947e036a128d3fb1323e0db08531a719bb8904f,Baby Set,Topomini,3.0,https://www.vinted.de/items/5313399447-baby-set,2024-05-19,,,,
5313399366,https://images1.vinted.net/t/03_01625_KQ9xAT3m9xVYWaFJiYQAPUHF/f800/1730485387.jpeg?s=93a33466f06737355f0cc84c15d8260b5eba128b,Blauer Pulli Adidas Colour Block Fisher Price 92,adidas,5.0,https://www.vinted.de/items/5313399366-blauer-pulli-adidas-colour-block-fisher-price-92,2024-05-19,light green dark brown blue,cotton,casual sporty,Tops
5313399245,https://images1.vinted.net/t/04_01f98_gRQCn5F9sLTVBgUMVXwH6PA4/f800/1730485386.jpeg?s=8c68ddb841df0766f7acd4974b2171433e3ef0e0,Mantel Armedangels Gr. S braun Wolle,Armedangels,65.0,https://www.vinted.de/items/5313399245-mantel-armedangels-gr-s-braun-wolle,2024-05-19,,,,
5313399482,https://images1.vinted.net/t/02_00b72_MG2o4oFx9zmRozrxctvYdgjh/f800/1730485388.jpeg?s=8f4d80e9778b9a1e3ada08d3def1388b9654ae63,sweatjacken,Sonstiges,4.0,https://www.vinted.de/items/5313399482-sweatjacken,2024-05-19,,,,
5313399240,https://images1.vinted.net/t/03_0083f_LhiHrv3GYKJFgUS75NLrgdmk/f800/1730485386.jpeg?s=a0520ee8471896c0e0c84047f28619cd3634834d,Dünnes Langarmshirt,Shein,3.0,https://www.vinted.de/items/5313399240-dunnes-langarmshirt,2024-05-19,,,,
5313399264,https://images1.vinted.net/t/02_00b8d_mGq95naRytq3i2F5ubpWVucz/f800/1730485386.jpeg?s=5f090632aded022051580422f5c92a202d6a9756,Blazer mit Raffung,Pieces,8.0,https://www.vinted.de/items/5313399264-blazer-mit-raffung,2024-05-19,,,,
5313399145,https://images1.vinted.net/t/01_018d9_XWdcDPU4juMsL6uGXFj1rfwm/f800/1730485384.jpeg?s=d9804cdad6d2aa6086d6105bd09c1e01f8fc15c1,Herren Tshirt rot Roma,Souvenir,2.0,https://www.vinted.de/items/5313399145-herren-tshirt-rot-roma,2024-05-19,,,,
5313399280,https://images1.vinted.net/t/04_0222d_6JcBUN6s95EUsFJdp5PoBhD9/f800/1730485386.jpeg?s=a986336b191c282a71ffcfd2fddfac9f0461b338,Alana Longsleeve Dino Grün Größe 74,Alana,4.0,https://www.vinted.de/items/5313399280-alana-longsleeve-dino-grun-grosse-74,2024-05-19,,,,
5313399322,https://images1.vinted.net/t/04_00dfe_CsTYDMbmcTqyHFtK14EKFEUs/f800/1730485386.jpeg?s=fed2ebb79dcb86e2cb0d7a059fe6e3bd800c14d2,Hunting Adeline Haunting Adeline,,17.45,https://www.vinted.de/items/5313399322-hunting-adeline-haunting-adeline,2024-05-19,,,,
5313399110,https://images1.vinted.net/t/03_00cd5_sJ2yjGdaupWreQeVjCxE3D3A/f800/1730485384.jpeg?s=2f7fb64de292ef2b198dfbd897bc435b64ccc5d3,Mckinley Winterjacke Top Zustand 👍 / Gr: 164,McKinley,18.0,https://www.vinted.de/items/5313399110-mckinley-winterjacke-top-zustand-gr-164,2024-05-19,,,,
5313399030,https://images1.vinted.net/t/04_00054_a6UJHaiEushuvg8goMxuL5Gx/f800/1730485383.jpeg?s=9dd346e045c67270cea584d2f5f55bd10accf989,Cargo Hose zara,Zara,15.0,https://www.vinted.de/items/5313399030-cargo-hose-zara,2024-05-19,Olive Green Army Green,Cotton,Casual Utility Cargo,Bottoms
5313399001,https://images1.vinted.net/t/04_003c0_xVDu9ZWy9pkZy2oTKZy3mVS1/f800/1730485382.jpeg?s=112a7492a9ad46dddc086ecccb44ca5bdd89394d,Fossil Edelstahlarmband NEU,Fossil,45.0,https://www.vinted.de/items/5313399001-fossil-edelstahlarmband-neu,2024-05-19,,,,
5313399208,https://images1.vinted.net/t/04_020c7_d57zBkLmBHcnwK6ryUPncNKH/f800/1730485385.jpeg?s=22c08a8752406da9634aae86f8f72e6ff852f447,3er Set Langarm Shirts und Pulli,sonstige,6.0,https://www.vinted.de/items/5313399208-3er-set-langarm-shirts-und-pulli,2024-05-19,,,,
5313399102,https://images1.vinted.net/t/03_0079d_BiGWGKHyuW8JweMSaYeiRQTX/f800/1730485384.jpeg?s=40e0a357f40785c372de86fc653557dcf47fcc85,Mustang 44,Mustang,12.0,https://www.vinted.de/items/5313399102-mustang-44,2024-05-19,,,,
5313399049,https://images1.vinted.net/t/04_0118f_GEvw6YVQNR9DV2VroaTqEbjj/f800/1730485383.jpeg?s=a3f85291775a28a005d1d99b6671251013af7539,Too Late - Colleen Hoover,,7.0,https://www.vinted.de/items/5313399049-too-late-colleen-hoover,2024-05-19,,,,
5313398942,https://images1.vinted.net/t/03_023b9_qX5wQgjUBq6xGoE6rpGTB2iX/f800/1730485381.jpeg?s=0cf48337a1864706a0cfe23b170d243394d64009,Bademantel mit Kapuze Gr. 152/158 blau-gestreift,Jako-o,7.0,https://www.vinted.de/items/5313398942-bademantel-mit-kapuze-gr-152158-blau-gestreift,2024-05-19,,,,
5313398998,https://images1.vinted.net/t/04_0232a_zHmr3wofx9Hch2MDJ6TZ38NK/f800/1730485382.jpeg?s=e1cf74f281a4762f94363d96f51f6679ee084d0d,Pullover mit Muster,Lian,17.0,https://www.vinted.de/items/5313398998-pullover-mit-muster,2024-05-19,,,,
5313399029,https://images1.vinted.net/t/02_0032e_YedFaBUt2AXvvTi8TThHXS3u/f800/1730485383.jpeg?s=f567df128beab642fe8b6fa1132fcb4fa53464f0,Shirt pullover,EDC by Esprit,3.0,https://www.vinted.de/items/5313399029-shirt-pullover,2024-05-19,,,,
5313399103,https://images1.vinted.net/t/02_01361_tactthBFVXwT1wWBufZgGGXQ/f800/1730485384.jpeg?s=4d050bb2d2d44082cadda458dc75af52e5881e28,Mädchen Schuhe,Cupcake,4.5,https://www.vinted.de/items/5313399103-madchen-schuhe,2024-05-19,,,,
5313399037,https://images1.vinted.net/t/04_009e8_BiBZgHsCQsYiSP2Lm8zZmH5K/f800/1730485383.jpeg?s=35626c1d85d933d2a9a968144f7cb9afeb12004d,Diverser Schmuck,diverse,3.0,https://www.vinted.de/items/5313399037-diverser-schmuck,2024-05-19,,,,
5313384238,https://images1.vinted.net/t/04_00c6c_jPNhtDR8Avc3nrfiJKKQC5QQ/f800/1730485198.jpeg?s=8cc9f5df9eb38f32211147f5ef4c27ebe1b9602a,Mario Kart 8 Deluxe Switch,,25.0,https://www.vinted.de/items/5313384238-mario-kart-8-deluxe-switch,2024-05-19,,,,
5313398994,https://images1.vinted.net/t/04_022f6_RBdt5uR2s57WJ3SkkXgvUVt6/f800/1730485382.jpeg?s=694b3338f18e750cc7dc3941a6248904aa000554,Jacke Reserved,Reserved,8.0,https://www.vinted.de/items/5313398994-jacke-reserved,2024-05-19,,,,
5313398951,https://images1.vinted.net/t/04_00f9a_hepKjTVvSTAXr2fdbA5JKEeV/f800/1730485381.jpeg?s=4d523e1578525962358f2bd1272320bf74661f31,Skinny Low Waist Jeans Stradivarius,Stradivarius,15.0,https://www.vinted.de/items/5313398951-skinny-low-waist-jeans-stradivarius,2024-05-19,,,,
5313398962,https://images1.vinted.net/t/04_0177f_exKyG4RD2ujENkPuFhmrxkvK/f800/1730485382.jpeg?s=12f5544b102a9beef4ed0a7bf3b5b693fa81e739,Midikleid weinrot,H&M,19.0,https://www.vinted.de/items/5313398962-midikleid-weinrot,2024-05-19,Red Wine Red,Polyester,Casual Midi Elegant,Dresses
5313399040,https://images1.vinted.net/t/04_00034_n7wFgcPBFMCqtuPE6gxLJas7/f800/1730485383.jpeg?s=b460039c08532f085acf8b3caafae52900f7f19b,T-Shirts Größe 98/104,Sonstiges,1.0,https://www.vinted.de/items/5313399040-t-shirts-grosse-98104,2024-05-19,,,,
5313398995,https://images1.vinted.net/t/04_01b36_yDdwTQFjsovmBfsGYhMHxGC1/f800/1730485382.jpeg?s=26c46c8de27f7cb8fd1fbde6597cf18f851fec44,Arche Noah Playmobil,Playmobil,20.0,https://www.vinted.de/items/5313398995-arche-noah-playmobil,2024-05-19,,,,
5313386453,https://images1.vinted.net/t/04_0135c_wo71Fdw9aFPJGtdTCT7xU9BU/f800/1730485226.jpeg?s=8709f631fb8e4953600e0fdbefa43d9e029fa64d,Babyset,5.10.15,5.0,https://www.vinted.de/items/5313386453-babyset,2024-05-19,,,,
5313398813,https://images1.vinted.net/t/04_00628_4gwhJE8wsUgnMjA4KV64P7BZ/f800/1730485380.jpeg?s=acd06e47e968c727e013e9bc7773c8bd36801005,Elegant Satin Kleid L,,20.0,https://www.vinted.de/items/5313398813-elegant-satin-kleid-l,2024-05-19,,,,
5313398763,https://images1.vinted.net/t/04_02415_mwmMaiKw654hAg92eCq3WrBZ/f800/1730485379.jpeg?s=99319b46b00d8802f11e7a16090eecb8738c384a,Wideleg aus Wolle,Zara,35.5,https://www.vinted.de/items/5313398763-wideleg-aus-wolle,2024-05-19,Black,Wool,Wide Leg Casual Formal,Bottoms
5313398735,https://images1.vinted.net/t/02_00332_UHREVqwZYFCzkpYu3mtXmfF8/f800/1730485378.jpeg?s=14f1aa6780e5acea2c18bcb38685e95b4be3c49a,Jacke Steppjacke schwarz,C&A,15.0,https://www.vinted.de/items/5313398735-jacke-steppjacke-schwarz,2024-05-19,Black,Polyester,Casual,Outerwear
5313398986,https://images1.vinted.net/t/04_00f45_QvyT4hgLUHiAcrHasTPnsk9p/f800/1730485382.jpeg?s=11c9128147d42ab5d675fcdc0347ae8c5dbd0cb4,Longsleeve,Sonstiges,1.0,https://www.vinted.de/items/5313398986-longsleeve,2024-05-19,,,,
5313398958,https://images1.vinted.net/t/04_01ce9_5qTWuX7Ndb3vjVc9GKcn6BWk/f800/1730485382.jpeg?s=f4557542e92e4ac3f8b97b43786867e987228de5,Elsa Schlafanzug,Handarbeit,6.0,https://www.vinted.de/items/5313398958-elsa-schlafanzug,2024-05-19,,,,
5313297312,https://images1.vinted.net/t/03_01e90_PAYbX1azwCRx5oonQhXQK1vs/f800/1730484144.jpeg?s=33192f03bfa9e884e0b8cb2ede386a2bccf6e5f3,chalbox hoodie yesstyle,YesStyle,20.0,https://www.vinted.de/items/5313297312-chalbox-hoodie-yesstyle,2024-05-19,,,,
5313370486,https://images1.vinted.net/t/02_00b65_JwuPFRp5RZ7WRjRfCqBJ2NYe/f800/1730485028.jpeg?s=bb38ec3e3268770e2a2efb961fdacd5c97cf262c,Trainingsanzug-Set,Nicole,5.0,https://www.vinted.de/items/5313370486-trainingsanzug-set,2024-05-19,,,,
