ID,Photo,Title,Brand,Price,URL,Currency,Fetch_Date,Item_Date
5313390478,https://images1.vinted.net/t/04_015ba_f8F2PiijCEPEKo3vc7Kqqh3Q/f800/1730485276.jpeg?s=f62f2c5ce6987ed5b09bbc497b45597a03342d31,Bob der Bär Thermohose Hose Fleece warm pink Herz Gr. 122 ++ TOP ++,Bob der Bär,14.0,https://www.vinted.de/items/5313390478-bob-der-bar-thermohose-hose-fleece-warm-pink-herz-gr-122-top,EUR,2024-11-01 19:21:28,2024-04-30
5313390827,https://images1.vinted.net/t/02_013a9_dAQBy2ah4w4oH77jCS1j999E/f800/1730485280.jpeg?s=3bbea1216bd14fec700fca217cf83d7bf5e05b46,Biete Kinderwintermantel Größe 110,Ernsting's family,8.0,https://www.vinted.de/items/5313390827-biete-kinderwintermantel-grosse-110,EUR,2024-11-01 19:21:28,2024-04-30
5313390729,https://images1.vinted.net/t/04_01f4d_z7cYTiuGmCs4KkeCa3hvGmMv/f800/1730485279.jpeg?s=839de1db8f225eb4f4ff71060f26b2b8f979b3f2,Levi’s jeans 721 slim,Levi's,15.0,https://www.vinted.de/items/5313390729-levis-jeans-721-slim,EUR,2024-11-01 19:21:28,2024-04-30
5313390731,https://images1.vinted.net/t/04_0023a_PcxvQpzwQCkq9D9JWJ3e5R4B/f800/1730485279.jpeg?s=ebfcbf1054ce8228aab2715e3edb5d408b4728a4,OberSelters truck/ Werbetruck/ sammeln,Sonstiges,2.5,https://www.vinted.de/items/5313390731-oberselters-truck-werbetruck-sammeln,EUR,2024-11-01 19:21:28,2024-04-30
5313390332,https://images1.vinted.net/t/04_02563_wWb2JjAnoh3tUkYD3W4UM61X/f800/1730485274.jpeg?s=8dab6fb1e7c5d78c9df3bf0243cddb7f9406bab3,Tamaris Damen Stiefel Boots Gr 36 Echtleder,Tamaris,29.0,https://www.vinted.de/items/5313390332-tamaris-damen-stiefel-boots-gr-36-echtleder,EUR,2024-11-01 19:21:28,2024-04-30
5313390809,https://images1.vinted.net/t/01_01074_k83HMqQiL5R33KLpTbfKvGWy/f800/1730485280.jpeg?s=dda0c64693d7cbedf6c00c41fab02f13200571a1,Bläulich kariertes Hemd,Pure,6.99,https://www.vinted.de/items/5313390809-blaulich-kariertes-hemd,EUR,2024-11-01 19:21:28,2024-04-30
5313390705,https://images1.vinted.net/t/02_01f8b_352WtC6WqW7JBS8ZG9pFZAcc/f800/1730485278.jpeg?s=ce31d2918309bc12cebfef9375ee9a517ef37a2a,Jeans,Zara,3.0,https://www.vinted.de/items/5313390705-jeans,EUR,2024-11-01 19:21:28,2024-04-30
5313390692,https://images1.vinted.net/t/04_02290_viSUENXQE7YpXrqHYbwFcfsU/f800/1730485278.jpeg?s=eec5b9c677b4e417e98db7c45e1ce8fa339a27f7,"Lascana , Jumpsuite,  Overall,  Gr.S",Lascana,8.0,https://www.vinted.de/items/5313390692-lascana-jumpsuite-overall-grs,EUR,2024-11-01 19:21:29,2024-04-30
5313390540,https://images1.vinted.net/t/03_01512_dSbv1YftdBCXs5FUEwZ6idcP/f800/1730485276.jpeg?s=ead43e26a775e03d81f144c1e00d11412c26359a,Grauer Blazer von Orsay,ORSAY,14.0,https://www.vinted.de/items/5313390540-grauer-blazer-von-orsay,EUR,2024-11-01 19:21:29,2024-04-30
5313390710,https://images1.vinted.net/t/04_00461_piYzhep5qWRDLnG42xa3q26W/f800/1730485278.jpeg?s=fd6b42a995f7558253ea760d6f0e7cdf50cf82e6,Stoppersocken von Pusblu,Pusblu,1.0,https://www.vinted.de/items/5313390710-stoppersocken-von-pusblu,EUR,2024-11-01 19:21:29,2024-04-30
5313390198,https://images1.vinted.net/t/04_024d0_rrqWL1nN2kiGyjiQNJGy5kAy/f800/1730485273.jpeg?s=eefcc9b2e1648f2adc4bd6f51a46d52bc61d4416,Ring // Handmade // Muster,Sonstiges,2.0,https://www.vinted.de/items/5313390198-ring-handmade-muster,EUR,2024-11-01 19:21:29,2024-04-30
5313390716,https://images1.vinted.net/t/04_00a07_p68Af4tUo1K7U5e43mtm4Yf1/f800/1730485278.jpeg?s=e6a3d8780dd7f18fbffb294a7205b98ca3caf1f3,Blusenoberteil von Shein,Shein,3.0,https://www.vinted.de/items/5313390716-blusenoberteil-von-shein,EUR,2024-11-01 19:21:29,2024-04-30
5313390717,https://images1.vinted.net/t/01_0259d_NKPMSVFR7RHeS62LWTQygp3y/f800/1730485278.jpeg?s=2d6e0fdba769c48260b0c71a101a6810af343358,Adidas Tshirt Camouflage,adidas,3.0,https://www.vinted.de/items/5313390717-adidas-tshirt-camouflage,EUR,2024-11-01 19:21:29,2024-04-30
5313390609,https://images1.vinted.net/t/04_018b4_h7x4kaCJDsaEs84sws5hoZPC/f800/1730485277.jpeg?s=b80f0496c2c6efe6dc830599a68a406974781bf4,pinkes Schlafkleid💖,alive,5.0,https://www.vinted.de/items/5313390609-pinkes-schlafkleid,EUR,2024-11-01 19:21:29,2024-04-30
5313390516,https://images1.vinted.net/t/04_004b0_5CgQvnKi96pT6dda7iWt78qu/f800/1730485276.jpeg?s=e366b09db07854e246f8f7e1fc661322f2342804,Zara Unisex Baby Hose Gr. 62,Zara,3.0,https://www.vinted.de/items/5313390516-zara-unisex-baby-hose-gr-62,EUR,2024-11-01 19:21:29,2024-04-30
5313390608,https://images1.vinted.net/t/04_01ba3_T2nfCnbP2WXDX4XJKnRJEJ1L/f800/1730485277.jpeg?s=36b1618383fa1a58ea992a06fdb3c600ffe75933,"Schwarzes T-Shirtkleid, H&M, Größe S",H&M,3.0,https://www.vinted.de/items/5313390608-schwarzes-t-shirtkleid-hm-grosse-s,EUR,2024-11-01 19:21:29,2024-04-30
5313390614,https://images1.vinted.net/t/02_01678_7wzFRB6d7WZw569Czy3EPyMx/f800/1730485277.jpeg?s=9b510eb248d4de85641d83d696185dcbfca448c9,Schläfchen Gr. 22,,2.0,https://www.vinted.de/items/5313390614-schlafchen-gr-22,EUR,2024-11-01 19:21:29,2024-04-30
5313390488,https://images1.vinted.net/t/04_00e90_qHxryCTWFC94dHXUz7655KbT/f800/1730485276.jpeg?s=0f663bb2c41894c7b8d8c85b08b173249f93bc75,Spielst,siku,15.0,https://www.vinted.de/items/5313390488-spielst,EUR,2024-11-01 19:21:30,2024-04-30
5313390555,https://images1.vinted.net/t/04_020b3_fNo1uB3QqJV44qpit7NBivqx/f800/1730485277.jpeg?s=beeadde0ca5345c296147837caf3bc79591fdea3,Kurzarm Bodie,Onesies,2.0,https://www.vinted.de/items/5313390555-kurzarm-bodie,EUR,2024-11-01 19:21:30,2024-04-30
5313390500,https://images1.vinted.net/t/02_01ffb_TYvHYpnt41ynNyvZ8TXHfYHu/f800/1730485276.jpeg?s=a39cfa72e0054eabec6d5dd3330370dd7209ed80,Teveo Timless Scrunch Sport BH,TEVEO,20.0,https://www.vinted.de/items/5313390500-teveo-timless-scrunch-sport-bh,EUR,2024-11-01 19:21:30,2024-04-30
5313390408,https://images1.vinted.net/t/03_0258e_oSaNg8oTYbuoZm6DJ2hAyJva/f800/1730485275.jpeg?s=4156461a4590b8bbfc20935d0bba135d5cd3b849,Puzzle // Baustelle// 84 Teile,Ravensburger,3.0,https://www.vinted.de/items/5313390408-puzzle-baustelle-84-teile,EUR,2024-11-01 19:21:30,2024-04-30
5313390586,https://images1.vinted.net/t/01_01cc4_xLBk8rzoisdBBFjDtvaKkPTh/f800/1730485277.jpeg?s=5db2753ecc40aae41cc211c794ae152710ebca02,Jagdfieber 3 dvd,,2.0,https://www.vinted.de/items/5313390586-jagdfieber-3-dvd,EUR,2024-11-01 19:21:30,2024-04-30
5313390242,https://images1.vinted.net/t/04_005b5_aoFu2ENsRg5ZSouk12eCQGhK/f800/1730485273.jpeg?s=fcfe9cc6c670035c2172d003e04b154d18afbefb,Wickeltasche,Amazon,15.0,https://www.vinted.de/items/5313390242-wickeltasche,EUR,2024-11-01 19:21:30,2024-04-30
5313390356,https://images1.vinted.net/t/04_00697_Ybx8NtRFTzag1Wv5Yms7yk1y/f800/1730485274.jpeg?s=8f9b0f680127bb6d53cc53b1c06d3bb3e0779645,Adidas Vintage Sweater,adidas,9.99,https://www.vinted.de/items/5313390356-adidas-vintage-sweater,EUR,2024-11-01 19:21:31,2024-04-30
5313373543,https://images1.vinted.net/t/04_00625_TAikCBCSBPiRg2ChMdNZJJwu/f800/1730485066.jpeg?s=fca8affd1a1dcef7b49414b2d39756886c1b1288,Herrenhose / Anzugshose / Chinohose,Philips,13.0,https://www.vinted.de/items/5313373543-herrenhose-anzugshose-chinohose,EUR,2024-11-01 19:21:31,2024-04-30
5313390481,https://images1.vinted.net/t/02_0010a_qX8TaqwgM6BMfieSU8PBXfp6/f800/1730485276.jpeg?s=25ba447e53c96f3a5cda447baaae38f93bd7d4cd,T-Shirt Gr. 98/104,Topolino,1.5,https://www.vinted.de/items/5313390481-t-shirt-gr-98104,EUR,2024-11-01 19:21:31,2024-04-30
5313390234,https://images1.vinted.net/t/01_01370_BTR4vFLd2qW1hkkxumTFY88M/f800/1730485273.jpeg?s=6c3b2ab500f1ad090310dd65a3fab39c64d41ff0,"Hellblaue Jeans, Marke Levi’s 502 Hi-Ball, W30",Levi's,20.0,https://www.vinted.de/items/5313390234-hellblaue-jeans-marke-levis-502-hi-ball-w30,EUR,2024-11-01 19:21:31,2024-04-30
5313390440,https://images1.vinted.net/t/04_023a2_RPqnoueaZtLD2QZtLm7z2CNP/f800/1730485275.jpeg?s=2911db52c55e00688f4637982c6f48825374f936,Süße Minnie und Mickey Mouse Sandalen,Geox,10.0,https://www.vinted.de/items/5313390440-susse-minnie-und-mickey-mouse-sandalen,EUR,2024-11-01 19:21:31,2024-04-30
5313390378,https://images1.vinted.net/t/02_01d36_zhuFMZzxFsvAZpdmfE8Crm9R/f800/1730485274.jpeg?s=5bc082a23f496b9123da2e1327c9e48a4988d930,Nike Air Woven Windbreaker  Windjacke Vintage M,Nike,35.0,https://www.vinted.de/items/5313390378-nike-air-woven-windbreaker-windjacke-vintage-m,EUR,2024-11-01 19:21:31,2024-04-30
5313390388,https://images1.vinted.net/t/02_01aad_jPyxhcMFTJm7DTzbkAPaFw7v/f800/1730485275.jpeg?s=aea01c764f9c06717bff3853e3f2374c496115e2,Winterjacke,Palomino,4.0,https://www.vinted.de/items/5313390388-winterjacke,EUR,2024-11-01 19:21:31,2024-04-30
5313390152,https://images1.vinted.net/t/04_01b9a_DBL6d3TyXhXvZhZR9cDDXiRT/f800/1730485272.jpeg?s=0ed51508b6fd5bd49c3e2c04a55fe9a617bdad29,Next Kleid 110,Next,8.0,https://www.vinted.de/items/5313390152-next-kleid-110,EUR,2024-11-01 19:21:32,2024-04-30
5313390272,https://images1.vinted.net/t/04_001e9_jx8AiDUcZ4x3MWB94dPWP6J3/f800/1730485273.jpeg?s=b581a53f9a0b68914ecfd0745c0c0ce86701658c,Bluse Häkelspitze altrosé creme,Adiva,22.0,https://www.vinted.de/items/5313390272-bluse-hakelspitze-altrose-creme,EUR,2024-11-01 19:21:32,2024-04-30
5313390183,https://images1.vinted.net/t/04_01fc2_eEo6aQpUgjF3GurCEbDHb6H4/f800/1730485272.jpeg?s=c7786aa8bdabd508722b7a43d315fb9bb1a24225,Kleidungspacket Hosen + Jacke + Oberteil,C&A,38.0,https://www.vinted.de/items/5313390183-kleidungspacket-hosen-jacke-oberteil,EUR,2024-11-01 19:21:32,2024-04-30
5313390327,https://images1.vinted.net/t/01_01a24_GYRHRqBHXzmsWR2EU61LnHky/f800/1730485274.jpeg?s=6dc6f6aa58a3456d12a187b897a58df170ff68ad,Jogginghose,X-Mail,2.0,https://www.vinted.de/items/5313390327-jogginghose,EUR,2024-11-01 19:21:32,2024-04-30
5312864800,https://images1.vinted.net/t/03_02180_15V7ExzSnrpqXfpPFAjGEpHD/f800/1730479468.jpeg?s=8d645ed1d44fb117d7a17eabed84c283cd175f42,Handtasche zwei in eins,,12.0,https://www.vinted.de/items/5312864800-handtasche-zwei-in-eins,EUR,2024-11-01 19:21:32,2024-04-30
5313390308,https://images1.vinted.net/t/02_00dd1_gbutuRxG1K42N8DX8gyCzi8z/f800/1730485274.jpeg?s=f35cc92ef0748f757ef8232d99ade1dcedc82ad8,Weißes Kleid Jack Wills Gr. UK 10,Jack Wills,2.0,https://www.vinted.de/items/5313390308-weisses-kleid-jack-wills-gr-uk-10,EUR,2024-11-01 19:21:32,2024-04-30
5313390417,https://images1.vinted.net/t/04_02087_iBvGCcd3Sj5fe5Bf4EngTZdt/f800/1730485275.jpeg?s=9cd9deaac7d8aad8c25c4f6d906c6d6fe7f67c4b,Weste h&m,H&M,20.0,https://www.vinted.de/items/5313390417-weste-hm,EUR,2024-11-01 19:21:32,2024-04-30
5313389996,https://images1.vinted.net/t/04_00ac1_VLpyFcnS4NvtFmxZQnPy3U3S/f800/1730485270.jpeg?s=537f6344c73fd9aa89b7dca95ac55a0dbcdb7da3,Jeanshose Tredy,TREDY,23.0,https://www.vinted.de/items/5313389996-jeanshose-tredy,EUR,2024-11-01 19:21:32,2024-04-30
5313390344,https://images1.vinted.net/t/03_0230a_FPHYmRrexqeHc7jyxK9HwncL/f800/1730485274.jpeg?s=064c842303d30a84ccaa141d8eebc67e3f44b730,Muss man haben,Paw Patrol,12.0,https://www.vinted.de/items/5313390344-muss-man-haben,EUR,2024-11-01 19:21:32,2024-04-30
5313390396,https://images1.vinted.net/t/04_00df3_mrhM1Qgu4vhT3Uwfx4ybLDRK/f800/1730485275.jpeg?s=5263018283a664ec353850d3f20e43c75187fffd,Gürtel,Sonstiges,15.0,https://www.vinted.de/items/5313390396-gurtel,EUR,2024-11-01 19:21:32,2024-04-30
5313390274,https://images1.vinted.net/t/01_00976_9atSixPJsQCo2ociiPa3BqF8/f800/1730485273.jpeg?s=6c09f3821bc24fdd1fb6c65982c219055620aa59,Moose Knuckles Herren Pullover,Moose Knuckles,100.0,https://www.vinted.de/items/5313390274-moose-knuckles-herren-pullover,EUR,2024-11-01 19:21:32,2024-04-30
5313390376,https://images1.vinted.net/t/04_00788_2sz8r9jRmtp7gFM8tY5w9cyW/f800/1730485274.jpeg?s=f55ee070b5d518560eb292008ae09fe00f523bed,Y2K T-shirt,Sonstiges,15.0,https://www.vinted.de/items/5313390376-y2k-t-shirt,EUR,2024-11-01 19:21:33,2024-04-30
5313389933,https://images1.vinted.net/t/02_026ac_2hnzs8jp6rVgzRXv1qpvwHbP/f800/1730485269.jpeg?s=50112a7bfbf4314d4a896599d787f8e42feeb496,Große blaue Tasche Nieten,Sonstiges,3.0,https://www.vinted.de/items/5313389933-grosse-blaue-tasche-nieten,EUR,2024-11-01 19:21:33,2024-04-30
5313390151,https://images1.vinted.net/t/04_02686_jvDsfWKjsYhT8FiHcwC4VXPP/f800/1730485272.jpeg?s=fddc4b5d80eb9b9f95e29e80cd3a48ec42bcc3aa,Thermohose S. Oliver,s.Oliver,5.0,https://www.vinted.de/items/5313390151-thermohose-s-oliver,EUR,2024-11-01 19:21:33,2024-04-30
5313390196,https://images1.vinted.net/t/04_005c9_NdQK14tYgkURh9UB5g3hqJyo/f800/1730485272.jpeg?s=d548a790953542ab9fa982050b853b81977e43c4,Pullover von Cecil,Cecil,7.0,https://www.vinted.de/items/5313390196-pullover-von-cecil,EUR,2024-11-01 19:21:33,2024-04-30
5313390042,https://images1.vinted.net/t/04_02418_P7xejLh6TXRasrF9kQWJNJub/f800/1730485270.jpeg?s=34992f14fc7a5f7bc2082ee4543086b98dbde448,Das alte Haus Roman Neu,,1.0,https://www.vinted.de/items/5313390042-das-alte-haus-roman-neu,EUR,2024-11-01 19:21:33,2024-04-30
5313390180,https://images1.vinted.net/t/04_0208d_dRnyN5BBr6RiQ12J5kYN5Ckq/f800/1730485272.jpeg?s=c11ab9f94cdc59cd09c90a055c9ef70812690781,Schwarze 3/4 Sport Hose,H&M,4.0,https://www.vinted.de/items/5313390180-schwarze-34-sport-hose,EUR,2024-11-01 19:21:33,2024-04-30
5313389825,https://images1.vinted.net/t/01_00f91_AnYkK5PKCcWdjpQX7hJdrBwD/f800/1730485268.jpeg?s=d6c9caa096a86880aa18aadd859038f71086fb0f,Universalatlas Diercke Drei Westermann,Westermann,5.0,https://www.vinted.de/items/5313389825-universalatlas-diercke-drei-westermann,EUR,2024-11-01 19:21:33,2024-04-30
5313390049,https://images1.vinted.net/t/04_00a22_WAbXoMJgWXSAsecTLmg2vMzq/f800/1730485270.jpeg?s=31bae4f656dca0dd11ef3b2b942e077c0caf0e2c,Ich kann Tiere zeichnen Schritt für Schritt - NEU -,,4.0,https://www.vinted.de/items/5313390049-ich-kann-tiere-zeichnen-schritt-fur-schritt-neu,EUR,2024-11-01 19:21:33,2024-04-30
5313389912,https://images1.vinted.net/t/04_01ed7_UsCQ4NsW9mEwco2YE77TJJxQ/f800/1730485269.jpeg?s=88088f2aa8b8e10e1f969cd7af2b015b17ae1053,"schwarzes Calum Von Moger Kaputzenshirt/Hoodie, Gr. M",calum von moger,18.0,https://www.vinted.de/items/5313389912-schwarzes-calum-von-moger-kaputzenshirthoodie-gr-m,EUR,2024-11-01 19:21:33,2024-04-30
5313390134,https://images1.vinted.net/t/04_0135e_LfcygxXo71AJqjedVUSL6WSd/f800/1730485271.jpeg?s=3887443c9f99ee445232fed3bf36b4fd7dedf728,Schneeanzug gap neu,GAP,15.0,https://www.vinted.de/items/5313390134-schneeanzug-gap-neu,EUR,2024-11-01 19:21:33,2024-04-30
5313390164,https://images1.vinted.net/t/04_0269f_EEe3D1wXS1dKSfgrco1AaqDA/f800/1730485272.jpeg?s=c66774368ec47ba69c136d8aedbd4230479b32c3,Kleid H&M,H&M,13.0,https://www.vinted.de/items/5313390164-kleid-hm,EUR,2024-11-01 19:21:34,2024-04-30
5313390081,https://images1.vinted.net/t/01_0136d_iLfFq495eVHHCqVNUSkaYaTe/f800/1730485271.jpeg?s=0065aa7e5656098944360c9e8f681a817fa379fc,Jordan Two Trey,Jordan,37.0,https://www.vinted.de/items/5313390081-jordan-two-trey,EUR,2024-11-01 19:21:34,2024-04-30
5313390035,https://images1.vinted.net/t/04_01115_HadZsziDUgLR16HqXnWhCoYH/f800/1730485270.jpeg?s=360a39d178dbebf97c8d0e63a53a556bd101c625,Süße Hose,Puschel Design,2.0,https://www.vinted.de/items/5313390035-susse-hose,EUR,2024-11-01 19:21:34,2024-04-30
5313390039,https://images1.vinted.net/t/04_02602_RqVqkwbTHkAAXjWckFE6Aefe/f800/1730485270.jpeg?s=a7bb2fd08c9c091fcea8394ef8c8951d929d8580,Walk Zipfelloop handmade schniesel neu mit Fleece Innenseite,schniesel,20.0,https://www.vinted.de/items/5313390039-walk-zipfelloop-handmade-schniesel-neu-mit-fleece-innenseite,EUR,2024-11-01 19:21:34,2024-04-30
5313389798,https://images1.vinted.net/t/02_0148d_7ekVgZTskYCKYypxvaguXVwD/f800/1730485267.jpeg?s=92ce36b069ab007ed2e758a9769d8ba1296c2b37,Schickes Kleid Karl Lagerfeld,Karl Lagerfeld,59.0,https://www.vinted.de/items/5313389798-schickes-kleid-karl-lagerfeld,EUR,2024-11-01 19:21:34,2024-04-30
5313390043,https://images1.vinted.net/t/03_01490_vpkMQymA1MrCpnPmhXA6k3wn/f800/1730485270.jpeg?s=f28d831657ddba4ed432e36d2cec804efcd5fa74,Hollister Chino 30x32,Hollister,23.0,https://www.vinted.de/items/5313390043-hollister-chino-30x32,EUR,2024-11-01 19:21:34,2024-04-30
5313390013,https://images1.vinted.net/t/02_00532_yxeYRyxYn99kdNcsNhgPMwgw/f800/1730485270.jpeg?s=6bcdeb8e2eab731928416a16fa3dd5f54e3fb37d,Pucksack von tommeetippee 0-3 Monate NEU,Tommee Tippee,15.0,https://www.vinted.de/items/5313390013-pucksack-von-tommeetippee-0-3-monate-neu,EUR,2024-11-01 19:21:34,2024-04-30
5313390113,https://images1.vinted.net/t/04_019b3_GkicxfFLk5EABZkuMFVuw99F/f800/1730485271.jpeg?s=095539dfa811ea7f67139fea898374c126e5810c,Bershka Schlagleggings,Bershka,9.0,https://www.vinted.de/items/5313390113-bershka-schlagleggings,EUR,2024-11-01 19:21:34,2024-04-30
5313390055,https://images1.vinted.net/t/04_02232_rsUv8TxyEkcspKmYJnjQbw6r/f800/1730485271.jpeg?s=f9f453b9c6a8994f5670a603c2500870b807e759,Rock Größe 38/M,Primark,3.0,https://www.vinted.de/items/5313390055-rock-grosse-38m,EUR,2024-11-01 19:21:34,2024-04-30
5313389865,https://images1.vinted.net/t/04_022ff_7NaQzD4VVnzTn3xmPW63ANGN/f800/1730485268.jpeg?s=e74810c419d6b45bd9416987076a728466a29a57,Unterhemd Feinripp Satan is my motor Siebdruck NEU,B&C,5.0,https://www.vinted.de/items/5313389865-unterhemd-feinripp-satan-is-my-motor-siebdruck-neu,EUR,2024-11-01 19:21:34,2024-04-30
5313389984,https://images1.vinted.net/t/02_02236_L1Wk2yPF5sNm9Do7qgp9Jp9L/f800/1730485270.jpeg?s=547806ac41ee4f9802989d3736c711efd255f467,10 große Aufkleber Theater 5,,1.8,https://www.vinted.de/items/5313389984-10-grosse-aufkleber-theater-5,EUR,2024-11-01 19:21:34,2024-04-30
5313389914,https://images1.vinted.net/t/04_00ff6_C45gmY6x3duLojiic39yxnVm/f800/1730485269.jpeg?s=dbd9e68fa5d8bd29f268967b1c66ec1675713e49,Goldenes glitzerndes Kleid,Shein,2.0,https://www.vinted.de/items/5313389914-goldenes-glitzerndes-kleid,EUR,2024-11-01 19:21:35,2024-04-30
5313389920,https://images1.vinted.net/t/04_01f02_VwzwVgkeHpUJux8GafuXqo6G/f800/1730485269.jpeg?s=85a2b0bb166d05e551f76064e10ef669265bfe26,Wickelcardigan,H&M,5.0,https://www.vinted.de/items/5313389920-wickelcardigan,EUR,2024-11-01 19:21:35,2024-04-30
5313389839,https://images1.vinted.net/t/04_011f9_gCA3uriZTrozRdVSgBp3toPH/f800/1730485268.jpeg?s=b235e6039c9d88eaba06668c51e7672ae64af829,Blumen Kleid,Shein,4.0,https://www.vinted.de/items/5313389839-blumen-kleid,EUR,2024-11-01 19:21:35,2024-04-30
